ZIPCODE,DBA
10001.0,"[""SPEEDY'S DELI"", 'CAJUN SEA', 'GOPCHANG STORY NY', 'HAMPTON INN-HERALD SQUARE', 'JUST SALAD', ""MCDONALD'S"", 'STARBUCKS', 'PISILLO ITALIAN PANINI', 'HOOPS CABARET AND SPORTS BAR', 'MULBERRY AND VINE', ""CEDRIC'S AT THE SHED"", 'NAYA', 'KOKU RAMEN', '33 GOURMET', 'BOBA GUYS', 'OSAMIL', 'ANDIAMO PIZZA', 'SWEETGREEN', 'E-MO KIMBOB', 'TAKUMI TACO', 'UDON LAB', 'HUTAOLI MUSIC RESTAURANT & BAR', 'KARAOKE CITY', 'HAN BAT RESTAURANT', 'AARONS CHINESE AND THAI', 'CORK & KALE AT EVEN HOTEL', 'SPACE PING PONG LOUNGE & BAR', 'BLACK TAP CRAFT BURGERS AND BEER, LOT 15', 'LEVY AT JAVITS CENTER', ""UMAMI BURGER/SA'MOTO"", '$1 PIZZA', 'ITAEWON POCHA', ""ROWLAND'S BAR AND GRILL, CHEF STREET"", ""GOLDIE'S TAVERN"", 'SWEETGREEN', 'CASA TOSCANA', 'GAMMEEOK', 'CHOPT', 'ROOFTOP LOUNGE', 'SMASHBURGER', 'STARBUCKS', ""MCDONALD'S"", 'MERCY MANHATTAN CAFE', ""GEORGE'S FOOD STAND"", 'TWINS PUB', 'MILK BAR', 'KRISPY RICE/ PROPER FOOD', 'IL PICCOLO RISTORO', 'JAMBA JUICE', 'FAIRFIELD INN CHELSEA', 'KARAOKE WOW', 'CLAUDIO', 'CHICK-FILL-A', 'DUNKIN', 'PELOTON', 'LENA', 'B AND B RESTAURANT', 'THE WEBSTER APARTMENTS', 'GREGORYS COFFEE', 'NAN XIANG XIAO LONG BAO', ""L'ADRESSE NOMAD"", 'FIVE GUYS FAMOUS BURGERS AND FRIES', ""TGI FRIDAY'S"", 'CAFE NUNEZ', 'HUDSON YARDS TAVERN', 'FEROCE & THE FLEUR ROOM', 'BURGER KING, CINNABON', 'HAYMAKER BAR & KITCHEN', 'GARDEN GRILL & BAR', 'SHANGHAI MONG', 'SHUKETTE', 'SKIRT STEAK', 'AMERICA GOURMET FOOD', 'SUNSCOOP', 'ILILI RESTAURANT', 'BIRCH COFFEE', '10TH AVENUE PIZZA & CAFE', 'SALUMERIA BEILLESE, BIRICCHINO REST', 'MOLLY WEE PUB', 'FIT CAFETERIA (BUILDING A ) (8th ave)', 'HELEN MILLS EVENT SPACE AND THEATER', 'SCEN', 'BIAO SUGAR', 'ABACKY POTLUCK', '34th BAGELS AND MORE', '5 BAR KARAOKE', 'VAN LEEUWEN ICE CREAM', 'GRUBBS TAKEAWAY', 'CAMP EXPERIENCE STORES', 'MARU', 'JONGRO BBQ', 'ERNST AND YOUNG', 'COSTAS', 'MUSES 35 BAR & KARAOKE', 'CROMPTON ALE HOUSE', 'STUMPTOWN COFFEE', ""JESSIE'S EXPRESS CAFE"", 'ALLORA', 'MISSION', 'STARBUCKS COFFEE # 65421', 'STARBUCKS', 'MAGNOLIA BAKERY', 'TEAMAKERS', ""JACOB'S PICKLES MOYNIHAN STATION"", 'WARNERMEDIA CONFERENCE CENTER', 'FIRST REPUBLIC BANK', 'CHIPOTLE MEXICAN GRILL', 'GOCHUJANG', 'LAVAN 541', 'KOBEYAKI', ""CHELTON'S BAR AND GRILL (DOUBLETREE BY HILTON)"", 'TURNTABLE LP BAR', 'MY COOKING PARTY', 'AYZA CAFE & WINE BAR', 'TACO BANDITO', 'NOONA NOODLES', ""ZOU ZOU'S"", 'HANOK KOREA HOUSE', 'KAZUNORI', 'AMAZON CAFETERIA', 'BORSALIA', '4 BOY 99 CENT PIZZA', 'GLASS CEILING EVENTS', ""DUNKIN', BASKIN ROBBINS, SUBWAY"", 'CAFE R', 'KOBEQUE', 'AMAZON NYC', 'ICHIRAN', 'CHIPOTLE MEXICAN GRILL', ""WALTER'S BAR"", 'LEGENDS NYC', 'DEATH AVENUE BAR & GRIL', 'HUNGRY GHOST 2', 'K32', 'FLIK INTERNATIONAL CORP.', 'COACH', 'CLUB LOUNGE', 'TURNTABLE CHICKEN & ROCK', 'FIVE IRON GOLF', 'NEW YORKER HOTEL KITCHEN', 'FAIRFIELD INN & SUITES', 'BLUESTONE LANE', 'CHIRP', 'INFES NYC', 'ARAMARK @ ACCENTURE #19261', 'THINK COFFEE', 'EQUINOX NYC ROOM SERVICE KITCHEN', ""ROSA'S PIZZA"", 'HOTEL STANFORD', 'Jack’s Stir Brew Coffee', '230 FIFTH', 'LITTLE NED', 'MAMAN', '7 GRAMS CAFFE', 'JOE & THE JUICE', 'STARBUCKS', 'THE MAZE', 'SIDE BAR', 'TRACKS', 'THE HAROLD', 'GREEN BLEND', 'ZAYTINYA', '& PIZZA', 'SBARRO', 'PRET A MANGER', ""NICK & STEF'S STEAKHOUSE"", 'KASTELI MARKET', 'WARNER MEDIA (BISTRO 35)', 'MARKET CRATES', 'DIG INN SEASONAL MARKET', 'KAHLO', 'H&H BAGELS', 'AVOCADERIA', 'SHAKE SHACK', 'CITIZENS OF CHELSEA', 'Dunkin Donuts', 'LAOHU KTOWN', 'GARDENIA DELI', 'ANYTIME SOJU', 'CLOUD SOCIAL', 'SPACE BILLARD', 'JIAN BING MAN', 'PLANT BAR', 'MADMAN ESPRESSO', 'VESUVIO BAKERY', 'OUR VODKA', 'SUBWAY', 'VIN SUR VINGT', ""JOHN SULLIVAN'S PUB"", 'JOE COFFEE', 'CAVA MEZZE GRILL', 'KASTELI II', 'PIGGYBACK', 'DIM SUM PALACE', 'NATUROPATHICA CHELSEA', ""OSCAR WILDE'S"", 'STARBUCKS', 'PORTENO', 'CADA EMPANADA', 'INC', 'LEVY AT JAVITS CENTER- 3411 GARDEN MARKET/MARKETPLACE', 'BANQUET KITCHEN', 'IL BASTARDO', 'AMERICAN WHISKEY', ""DUNKIN',' BASKIN ROBBINS"", 'BOMBAY SANDWICH CO', 'WILLIAM GREENBERG JR DESSERTS', 'BAGEL PUB', ""JACK DEMSEY'S PUB"", 'RANDOM ACCESS', 'STARBUCKS', 'BEAN & BEAN', 'HANAMICHI', 'JUN-MEN RAMEN BAR', 'MK KARAOKE', 'La Noxe', 'LLAMA SPIRAL FL 66', 'J-FOOD NYC', 'BILLYMARKS WEST', 'POCHA 32', 'WILD INK', 'THE GASTRO BAR', ""SULLY'S CAFE"", 'AFTERNOON', ""MCDONALD'S RESTAURANT"", 'BROOKLYN BAGEL & COFFEE COMPANY', 'PENDRY MANHATTAN WEST', ""MY BELLY'S PLAYLIST"", 'PENNSYLVANIA 6', 'THE HUDSON BAR ROOM', 'JOOMAK BANJUM', 'PEAK RESTAURANT', 'KRUSH', 'EMPEROR DUMPLING', 'MD SIDDIQUE', 'DUNKIN', 'THE LIBERTY', 'PELICANA CHICKEN', 'ELECTRIC LEMON', 'TURNTABLE CHICKEN JAZZ', 'CATRIA MODERN ITALIAN', 'PETER CALLAHAN CATERING', 'FEILE', ""JAKE'S"", 'CAMBRIA HOTELS & SUITES NEW YORK-CHELSEA', 'NYC PIZZA BY PATINA', 'PINCH FOOD DESIGN', 'CREPE CAFE', 'PLAN B', 'HAMPTON INN EMPIRE STATE BUILDING', 'SWEETS LABORATORY BY HANAMIZUKI', ""DAVEY'S ICE CREAM"", 'GRACE STREET', 'BARNEY BROWN', 'THE WILSON', 'PLAYA BOWLS FIT', 'POKEWORKS', 'MAGIC ROOM', 'RESTAURANT ASSOCIATES LLC', 'STARBUCKS COFFEE #62547', 'THE NOMAD HOTEL', 'MAMAN', 'SPACE KARAOKE', 'OAKBERRY', ""AUNTIE ANNE'S PRETZELS, CARVEL"", 'SEOUL', 'GAGOPA KARAOKE', 'WHITMANS', 'RENAISSANCE NEW YORK CHELSEA', 'GOLDEN CITY CHINESE RESTAURANT', 'THE SMITH', 'NAYA', 'FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER', 'HAKATA TONTON', 'PLAYWRIGHT IRISH PUB', 'TABOO', 'FIVE GUYS FAMOUS BURGERS AND FRIES', 'CUTLETS SANDWICH CO', 'DON PEPIS DELICATESSEN', ""MCDONALD'S RESTAURANT"", 'JUNIPER', 'ABIKO CURRY', 'MANHATTAN CENTER', 'KYMA', ""MAGGIE REILLY'S"", 'KILOGRAM COFFEE', 'BB.Q CHICKEN', 'KOHLBERG KRAVIS ROBERTS EMPLOYEE CAFETERIA', 'GAONNURI', 'CHOP-SHOP', 'DIG INN', 'STOUT', 'THE KUNJIP', 'GREGORYS COFFEE', 'BURGER JOINT', 'ANYTIME KARAOKE', 'THINK COFFEE', 'CAFE FOOD HALL', 'KFC', 'KUSHI KUSHI YAKI', 'THE LITTLE BEET', 'GYPSY ROSE BISTRO', 'BEST BAGEL & COFFEE', 'Nangman BBQ', 'PINKBERRY', 'ANGRY LOBSTER ROLL', 'FLIK @ HOLY NAME PROVINCE', 'NAYA', 'FOOD FOR THOUGHT CATERED EVENTS', 'DUNKIN', 'ZEROSPACE', 'SANDBAR ROOFTOP', 'SMITHFIELD HALL', 'MEW', 'GRAND SICHUAN', 'SUBWAY', ""KING'S STREET COFFEE"", 'BASE KARAOKE', 'LADY M CONFECTIONS', 'PLANTA QUEEN', 'BARNJOO', 'GONG CHA', 'MAMA', 'HIGHLINE PIZZERIA', 'The Celtic Rail NYC', 'JUST SALAD', 'THE SPOT KARAOKE LOUNGE', 'THE RAMBLE CAFE', 'PARIS BAGUETTE', ""WALDY'S WOOD FIRED PIZZA & PENNE"", 'FRESH & CO', 'SWEET CHURROS', 'WOORIJIP', 'FUKU', 'AMC THEATRES', 'HEY YUET', 'DUNKIN', 'PARIS BAGUETTE', 'MADE HOTEL', 'THE TRIPLE CROWN', 'BRAVO PIZZA', 'BARN JOO 35', ""FRIEDMAN'S"", 'THE EAGLE', 'MIZNON', 'KATSUYA/S BAR', 'DEATH AVENUE: TAP ROOM', 'PLNT BURGER', 'THE CLUB', 'STARBUCKS', 'STARBUCKS COFFEE #49952', 'NEW DYNASTY', 'HILTON GARDEN INN CHELSEA', 'DUNKIN', 'BLACK SEED BAGEL', 'B&W DELI GROCERY', 'BARCELONA, JAMON & QUESO, FRUTAS & VERDURAS, BOCATAS & EMPANADAS', ""KOSSAR'S"", 'Courtyard by Marriott Manhattan Chelsea', 'Chelsea Table and Stage', 'ANTOYA', 'MUI KITCHEN & BAR', 'ANA BAR AND EATERY', 'ROLL & KATSU KITCHEN', ""STICKY'S FINGER JOINT"", 'OCABANON', 'HUDSON YARDS GRILL', 'CHELSEA DELI', 'PORCHLIGHT', 'BOTTINO', ""MUSTANG HARRY'S"", 'STARBUCKS', 'MARKET CRATES', 'BLUE BOTTLE COFFEE', 'TASTE NY BISTRO', 'PIZZA CAFE', 'TIPSY SHANGHAI', 'Popeyes Louisiana Kitchen', 'SUBWAY', 'PANERA BREAD', 'RADIO STAR', 'HYATT HOUSE NEW YORK, CHELSEA', 'SPANISH DINER, CHURROS, BAR MANOLO', 'TOUS LES JOURS', 'HYATT HERALD SQUARE', 'PANDA EXPRESS', 'COMPASS GROUP USA, INC. @ WELLS FARGO', 'COFFEE 39', 'AMTRAK METROPOLITAN LOUNGE/MOYNIHAN TRAIN HALL', 'SKYLIGHT DINER', 'MISS KOREA BARBECUE ""SUN""', 'MAR, VINOS, LA BARRA, HELADOS, PASTELES, PASTELERIA', 'CICCI DI CARNE/ ELECTRIC PIZZA/ PLANT NATION', 'LE PAIN QUOTIDIEN', ""SID GOLD'S REQUEST ROOM"", 'Anixi', 'KISSAKI', 'TIR NA NOG', 'HAV & MAR RESTAURANT', ""SIR JOHN'S NYC"", 'STARBUCKS TAXI', 'MATCHAFUL', 'KUNG FU TEA', 'CAFE GRUMPY', 'K TOWN POHCA', 'PRET A MANGER', 'GUARDIAN LIFE', 'MISS KOREA', 'CHELSEA BELL', 'QUEENSYARD', 'STICK TO MY POT', 'JACK DOYLES PUB & RESTAURANT', 'DAILY PROVISIONS', 'FIVE SENSES', 'PIONEERS BAR & LOUNGE', 'GOURMET DELI', 'SWINGERS', 'DUAL TOWNE PLACE SUITES/SPRINGHILL SUITES', 'Just Salad', 'GOSUKE', 'CANAAN SUSHI', 'NEW WONJO RESTAURANT', 'STELLA 34', 'K-TOWN BBQ', 'LIBERTY BAGEL MIDTOWN', ""RICK'S CABARET"", 'ULIVO', 'STANFORD HOTEL WEST WHISKEY BAR', ""MS. KIM'S"", 'DELI', 'SALT AND PEPPER RESTAURANT & CAFE', 'RITZ-CARLTON BANQUET FLOORS', 'FRESH & CO', 'ELLAMIA/SOOM SOOM', 'SOMEWHERE NOWHERE', 'THE LOBBY AT ACE HOTEL', ""L'AMICO, THE VINE"", 'CIAO BELLA', 'LA CHILAQUERIA NEW YORK', ""L'OREAL CAFE (EMPLOYEE DINING)"", 'LEVY AT JAVIRS CENTER', '99 CENTS FRESH PIZZA & DELI', 'HANCRAFT BURGERS  & BREW', 'PERGOLA 36', 'CI SIAMO', 'BCD TOFU HOUSE', 'MARQUEE', 'THE BLARNEY STONE PUB & RESTAURANT', 'TXIKITO', 'DUNKIN', 'OLD COUNTRY COFFEE', 'STRICTLY CYCLING COLLECTIVE', 'BONDI SUSHI', 'SUSHI 35 WEST', 'BROKEN COCONUT', 'WAFELS & DINGES', 'THE ORCHARD TOWNHOUSE', ""CECCONI'S"", 'SCORES NEW YORK', 'COSMICO', 'MORGAN CAFE', 'ALIDORO', 'RAHMAN RESTAURANT', 'TRATTORIA BIANCA', 'ESTIATORIO MILOS', 'TICK TOCK DINER/ BUTCHER AND THE BANKER', 'CHA CHA MATCHA', 'JUICE GENERATION', ""UNCLE JACK'S STEAKHOUSE"", 'DASHMART', 'VARIETY COFFEE ROASTERS', 'PIZZA SHOP', 'CASA DANI', 'GOTHAM NEWS', 'NILES RESTAURANT', 'BLUESTONE LANE', 'AI KI YA', 'MONARCH', ""GREGORY'S COFFEE"", 'HUDSON YARDS CATERING LLC', 'SEEYAMANANA', 'LA COLOMBE', 'Rooftop', 'PATENT COFFEE', 'CHO DANG GOL', 'TOASTIELAND', 'Thread Lobby Bar', 'HYO DONG GAK', ""JOHNY'S LUNCHEONETTE"", 'BLACK FOX COFFEE', 'PATIALA GRILL', 'STARBUCKS COFFEE', 'VERSA', 'JACK STUDIOS', 'In Common Cafe', 'AJISEN RAMEN', 'FRESH AND FAST', 'ESS-A-BAGEL', ""EL POLLO VERDE/ CINDY LOU'S COOKIES/ MARKET BAR"", 'SWAGAT INDIAN RESTAURANT', 'CHIPOTLE MEXICAN GRILL', 'SELINA CHELSEA NYC & LADY MARA', 'CAFE CINQ', 'CHORUS KARAOKE LOUNGE', 'NEW YORK PIZZA SUPREMA', 'IRVING FARM NEW YORK COFFEE', 'ANYTIME BAR & BILLIARDS', ""FRIDA'S FAVORITES"", 'HOLIDAY INN EXPRESS - MANHATTAN', 'EARLY EDITION', 'KAME', 'COMPASS GROUP USA, INC.', 'FIFTYLAN', 'SLEEP NO MORE AT THE MCKITTRICK HOTEL', 'ANITA GELATO', 'BLUE BOTTLE COFFEE', 'OVEST PIZZOTECA', 'STARBUCKS COFFE #55085', ""RONY'S FRESH PIZZA"", 'SULLIVAN STREET BAKERY']"
